,Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Puncture Repair Kit,Airbags,Parking Assist,Keyless Start/ Button Start,Interiors,Interior Colours,Sunroof / Moonroof,Headlights,Trip Meter,GPS Navigation System,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
39,Maruti Suzuki,Maruti Brezza,Brezza Zxi Dual Tone,"Maruti Brezza Zxi Dual Tone is the petrol variant in the Maruti Brezza lineup and is priced at Rs. 11.30 Lakh. It gives a mileage of 19.89 kmpl. Maruti Brezza Zxi Dual Tone is available in Manual transmission and offered in 3 colours: Brave Khaki with Arctic White Roof, Sizziling Red with Midnight Black Roof and Splendid Silver with Midnight Black Roof.
Read More",1130000.0,Petrol,19.89,Manual,1462.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,No,Not Applicable,Not Applicable,Not Applicable
40,Maruti Suzuki,Maruti Brezza,Brezza ZXi S-CNG,"Maruti Brezza ZXi S-CNG is the cng variant in the Maruti Brezza lineup and is priced at Rs. 12.10 Lakh. It gives a mileage of 25.51 km/kg. Maruti Brezza ZXi S-CNG is available in Manual transmission and offered in 6 colours: Exuberant blue, Brave Khaki, Magma Grey, Sizzling Red, Splendid Silver and Pearl Arctic White.
Read More",1210000.0,CNG,25.51,Manual,1462.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,No,Not Applicable,Not Applicable,Not Applicable
41,Maruti Suzuki,Maruti Brezza,Brezza ZXi S-CNG Dual Tone,"Maruti Brezza ZXi S-CNG Dual Tone is the cng variant in the Maruti Brezza lineup and is priced at Rs. 12.25 Lakh. It gives a mileage of 25.51 km/kg. Maruti Brezza ZXi S-CNG Dual Tone is available in Manual transmission and offered in 6 colours: Exuberant blue, Brave Khaki, Magma Grey, Sizzling Red, Splendid Silver and Pearl Arctic White.
Read More",1225000.0,CNG,25.51,Manual,1462.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,No,Not Applicable,Not Applicable,Not Applicable
42,Maruti Suzuki,Maruti Brezza,Brezza ZXi AT,"Maruti Brezza ZXi AT is the petrol variant in the Maruti Brezza lineup and is priced at Rs. 12.54 Lakh. It gives a mileage of 19.8 kmpl. Maruti Brezza ZXi AT is available in Automatic (TC) transmission and offered in 5 colours: Exuberant blue, Pearl Midnight Black, Magma Grey, Splendid Silver and Pearl Arctic White.
Read More",1254000.0,Petrol,19.8,Automatic,1462.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,No,Not Applicable,Not Applicable,Not Applicable
43,Maruti Suzuki,Maruti Brezza,Brezza ZXi Plus,"Maruti Brezza ZXi Plus is the petrol variant in the Maruti Brezza lineup and is priced at Rs. 12.58 Lakh. It gives a mileage of 19.89 kmpl. Maruti Brezza ZXi Plus is available in Manual transmission and offered in 5 colours: Exuberant blue, Pearl Midnight Black, Magma Grey, Splendid Silver and Pearl Arctic White.
Read More",1258000.0,Petrol,19.89,Manual,1462.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
44,Maruti Suzuki,Maruti Brezza,Brezza Zxi AT Dual Tone,"Maruti Brezza Zxi AT Dual Tone is the petrol variant in the Maruti Brezza lineup and is priced at Rs. 12.70 Lakh. It gives a mileage of 19.8 kmpl. Maruti Brezza Zxi AT Dual Tone is available in Automatic (TC) transmission and offered in 3 colours: Brave Khaki with Arctic White Roof, Sizziling Red with Midnight Black Roof and Splendid Silver with Midnight Black Roof.
Read More",1270000.0,Petrol,19.8,Automatic,1462.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,No,Not Applicable,Not Applicable,Not Applicable
45,Maruti Suzuki,Maruti Brezza,Brezza Zxi Plus Dual Tone,"Maruti Brezza Zxi Plus Dual Tone is the petrol variant in the Maruti Brezza lineup and is priced at Rs. 12.74 Lakh. It gives a mileage of 19.89 kmpl. Maruti Brezza Zxi Plus Dual Tone is available in Manual transmission and offered in 3 colours: Brave Khaki with Arctic White Roof, Sizziling Red with Midnight Black Roof and Splendid Silver with Midnight Black Roof.
Read More",1274000.0,Petrol,19.89,Manual,1462.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
46,Maruti Suzuki,Maruti Brezza,Brezza ZXi Plus AT,"Maruti Brezza ZXi Plus AT is the petrol variant in the Maruti Brezza lineup and is priced at Rs. 13.98 Lakh. It gives a mileage of 19.8 kmpl. Maruti Brezza ZXi Plus AT is available in Automatic (TC) transmission and offered in 5 colours: Exuberant blue, Pearl Midnight Black, Magma Grey, Splendid Silver and Pearl Arctic White.
Read More",1398000.0,Petrol,19.8,Automatic,1462.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
47,Maruti Suzuki,Maruti Brezza,Brezza Zxi Plus AT Dual Tone,"Maruti Brezza Zxi Plus AT Dual Tone is the top model in the Maruti Brezza lineup and the price of Brezza top model is Rs. 14.14 Lakh. It gives a mileage of 19.8 kmpl. Maruti Brezza Zxi Plus AT Dual Tone is available in Automatic (TC) transmission and offered in 3 colours: Brave Khaki with Arctic White Roof, Sizziling Red with Midnight Black Roof and Splendid Silver with Midnight Black Roof.
Read More",1414000.0,Petrol,19.8,Automatic,1462.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Black and Brown,Electrically Adjustable,LED,2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
48,Maruti Suzuki,Maruti Swift,Swift LXi,"Maruti Swift LXi is the petrol variant in the Maruti Swift lineup and is priced at Rs. 6.49 Lakh. It gives a mileage of 24.8 kmpl. Maruti Swift LXi is available in Manual transmission and offered in 4 colours: Magma Grey Metallic, Prime Spledid Silver, Pearl Arctic White and Sizzling Red Metallic.
Read More",649000.0,Petrol,24.8,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
49,Maruti Suzuki,Maruti Swift,Swift VXi,"Maruti Swift VXi is the petrol variant in the Maruti Swift lineup and is priced at Rs. 7.29 Lakh. It gives a mileage of 24.8 kmpl. Maruti Swift VXi is available in Manual transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",729000.0,Petrol,24.8,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
50,Maruti Suzuki,Maruti Swift,Swift VXi (O),"Maruti Swift VXi (O) is the petrol variant in the Maruti Swift lineup and is priced at Rs. 7.56 Lakh. It gives a mileage of 24.8 kmpl. Maruti Swift VXi (O) is available in Manual transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",756000.0,Petrol,24.8,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
51,Maruti Suzuki,Maruti Swift,Swift VXi AMT,"Maruti Swift VXi AMT is the petrol variant in the Maruti Swift lineup and is priced at Rs. 7.75 Lakh. It gives a mileage of 25.75 kmpl. Maruti Swift VXi AMT is available in Automatic (AMT) transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",775000.0,Petrol,25.75,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
52,Maruti Suzuki,Maruti Swift,Swift VXi (O) AMT,"Maruti Swift VXi (O) AMT is the petrol variant in the Maruti Swift lineup and is priced at Rs. 8.02 Lakh. It gives a mileage of 25.75 kmpl. Maruti Swift VXi (O) AMT is available in Automatic (AMT) transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",802000.0,Petrol,25.75,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
53,Maruti Suzuki,Maruti Swift,Swift VXi CNG,"Maruti Swift VXi CNG is the cng variant in the Maruti Swift lineup and is priced at Rs. 8.20 Lakh. It gives a mileage of 32.85 km/kg.
Read More",819999.9999999999,CNG,32.85,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
54,Maruti Suzuki,Maruti Swift,Swift ZXi,"Maruti Swift ZXi is the petrol variant in the Maruti Swift lineup and is priced at Rs. 8.29 Lakh. It gives a mileage of 24.8 kmpl. Maruti Swift ZXi is available in Manual transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",828999.9999999999,Petrol,24.8,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
55,Maruti Suzuki,Maruti Swift,Swift ZXi CNG,"Maruti Swift ZXi CNG is the cng variant in the Maruti Swift lineup and is priced at Rs. 8.47 Lakh. It gives a mileage of 32.85 km/kg.
Read More",847000.0000000001,CNG,32.85,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
56,Maruti Suzuki,Maruti Swift,Swift ZXi AMT,"Maruti Swift ZXi AMT is the petrol variant in the Maruti Swift lineup and is priced at Rs. 8.75 Lakh. It gives a mileage of 25.75 kmpl. Maruti Swift ZXi AMT is available in Automatic (AMT) transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",875000.0,Petrol,25.75,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
57,Maruti Suzuki,Maruti Swift,Swift ZXi Plus,"Maruti Swift ZXi Plus is the petrol variant in the Maruti Swift lineup and is priced at Rs. 8.99 Lakh. It gives a mileage of 24.8 kmpl. Maruti Swift ZXi Plus is available in Manual transmission and offered in 4 colours: Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange and Pearl Arctic White.
Read More",899000.0,Petrol,24.8,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
58,Maruti Suzuki,Maruti Swift,Swift ZXi Plus Dual Tone,"Maruti Swift ZXi Plus Dual Tone is the petrol variant in the Maruti Swift lineup and is priced at Rs. 9.14 Lakh. It gives a mileage of 24.8 kmpl. Maruti Swift ZXi Plus Dual Tone is available in Manual transmission and offered in 3 colours: Luster Blue with Pearl Midnight Black Roof, Pearl Arctic White with Pearl Midnight Black Roof and Sizzling Red with Pearl Midnight Black Roof.
Read More",914000.0,Petrol,24.8,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
59,Maruti Suzuki,Maruti Swift,Swift VXi (O) CNG,"Maruti Swift VXi (O) CNG is the cng variant in the Maruti Swift lineup and is priced at Rs. 9.20 Lakh. It gives a mileage of 32.85 km/kg. Maruti Swift VXi (O) CNG is available in Manual transmission and offered in 6 colours: Prime Luster Blue, Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange, Pearl Arctic White and Sizzling Red Metallic.
Read More",919999.9999999999,CNG,32.85,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,Yes,Single Tone,Black,No,Halogen,Electronic 2 Trips,No,No,No,No
60,Maruti Suzuki,Maruti Swift,Swift ZXi Plus AMT,"Maruti Swift ZXi Plus AMT is the petrol variant in the Maruti Swift lineup and is priced at Rs. 9.45 Lakh. It gives a mileage of 25.75 kmpl. Maruti Swift ZXi Plus AMT is available in Automatic (AMT) transmission and offered in 4 colours: Magma Grey Metallic, Prime Spledid Silver, Prime Novel Orange and Pearl Arctic White.
Read More",944999.9999999999,Petrol,25.75,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
61,Maruti Suzuki,Maruti Swift,Swift ZXi Plus Dual Tone AMT,"Maruti Swift ZXi Plus Dual Tone AMT is the top model in the Maruti Swift lineup and the price of Swift top model is Rs. 9.60 Lakh. It gives a mileage of 25.75 kmpl. Maruti Swift ZXi Plus Dual Tone AMT is available in Automatic (AMT) transmission and offered in 3 colours: Luster Blue with Pearl Midnight Black Roof, Pearl Arctic White with Pearl Midnight Black Roof and Sizzling Red with Pearl Midnight Black Roof.
Read More",960000.0,Petrol,25.75,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Single Tone,Black,No,LED,Electronic 2 Trips,Yes,No,No,No
62,Maruti Suzuki,Maruti Baleno,Baleno Sigma MT,"Maruti Baleno Sigma MT is the petrol variant in the Maruti Baleno lineup and is priced at Rs. 6.66 Lakh. It gives a mileage of 22.35 kmpl. Maruti Baleno Sigma MT is available in Manual transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",666000.0,Petrol,22.35,Manual,1197.0,No,"2 Airbags (Driver, Passenger)",No,No,Dual Tone,Black / Blue,No,Halogen,Electronic 2 Trips,No,No,No,No
63,Maruti Suzuki,Maruti Baleno,Baleno Delta MT,"Maruti Baleno Delta MT is the petrol variant in the Maruti Baleno lineup and is priced at Rs. 7.50 Lakh. It gives a mileage of 22.35 kmpl. Maruti Baleno Delta MT is available in Manual transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",750000.0,Petrol,22.35,Manual,1197.0,No,"2 Airbags (Driver, Passenger)",No,No,Dual Tone,Black / Blue,No,Halogen,Electronic 2 Trips,Yes,No,No,No
64,Maruti Suzuki,Maruti Baleno,Baleno Delta AGS,"Maruti Baleno Delta AGS is the petrol variant in the Maruti Baleno lineup and is priced at Rs. 7.96 Lakh. It gives a mileage of 22.9 kmpl. Maruti Baleno Delta AGS is available in Automatic (AMT) transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",796000.0,Petrol,22.9,Automatic,1197.0,No,"2 Airbags (Driver, Passenger)",No,No,Dual Tone,Black / Blue,No,Halogen,Electronic 2 Trips,Yes,No,No,No
65,Maruti Suzuki,Maruti Baleno,Baleno Delta MT CNG,"Maruti Baleno Delta MT CNG is the cng variant in the Maruti Baleno lineup and is priced at Rs. 8.40 Lakh. It gives a mileage of 30.61 km/kg. Maruti Baleno Delta MT CNG is available in Manual transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",840000.0,CNG,30.61,Manual,1197.0,No,"2 Airbags (Driver, Passenger)",No,No,Dual Tone,Black / Blue,No,Halogen,Electronic 2 Trips,Yes,No,No,No
66,Maruti Suzuki,Maruti Baleno,Baleno Zeta MT,"Maruti Baleno Zeta MT is the petrol variant in the Maruti Baleno lineup and is priced at Rs. 8.43 Lakh. It gives a mileage of 22.35 kmpl. Maruti Baleno Zeta MT is available in Manual transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",843000.0,Petrol,22.35,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black / Blue,No,LED Projector,Electronic 2 Trips,Yes,No,No,No
67,Maruti Suzuki,Maruti Baleno,Baleno Zeta AGS,"Maruti Baleno Zeta AGS is the petrol variant in the Maruti Baleno lineup and is priced at Rs. 8.89 Lakh. It gives a mileage of 22.9 kmpl. Maruti Baleno Zeta AGS is available in Automatic (AMT) transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",889000.0,Petrol,22.9,Automatic,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black / Blue,No,LED Projector,Electronic 2 Trips,Yes,No,No,No
68,Maruti Suzuki,Maruti Baleno,Baleno Zeta MT CNG,"Maruti Baleno Zeta MT CNG is the cng variant in the Maruti Baleno lineup and is priced at Rs. 9.33 Lakh. It gives a mileage of 30.61 km/kg. Maruti Baleno Zeta MT CNG is available in Manual transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",933000.0,CNG,30.61,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Black / Blue,No,LED Projector,Electronic 2 Trips,Yes,No,No,No
69,Maruti Suzuki,Maruti Baleno,Baleno Alpha MT,"Maruti Baleno Alpha MT is the petrol variant in the Maruti Baleno lineup and is priced at Rs. 9.38 Lakh. It gives a mileage of 22.35 kmpl. Maruti Baleno Alpha MT is available in Manual transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",938000.0000000001,Petrol,22.35,Manual,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Black / Blue,No,LED Projector,Electronic 2 Trips,Yes,No,No,No
70,Maruti Suzuki,Maruti Baleno,Baleno Alpha AGS,"Maruti Baleno Alpha AGS is the top model in the Maruti Baleno lineup and the price of Baleno top model is Rs. 9.84 Lakh. It gives a mileage of 22.9 kmpl. Maruti Baleno Alpha AGS is available in Automatic (AMT) transmission and offered in 7 colours: Pearl Midnight Black, Nexa Blue, Grandeur Grey, Splendid Silver, Luxe Beige, Opulent Red and Arctic White.
Read More",984000.0,Petrol,22.9,Automatic,1197.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Black / Blue,No,LED Projector,Electronic 2 Trips,Yes,No,No,No
